"digits"	"sym"	"int"
0	0.37058984	-3.2365
3	0.31324609	-4.533875
1	0.15857227	-0.69325
4	0.28834766	-5.5510625
3	0.31735547	-3.8170625
2	0.33826953	-5.990625
8	0.19316602	-1.945125
4	0.14804297	-2.4165625
6	0.12005273	-2.1151875
0	0.17296875	-1.639
1	0.093871094	-0.28325
1	0.089751953	-0.562625
4	0.10482422	-1.7215
3	0.28265625	-4.24225
0	0.34441992	-2.5821875
4	0.12398047	-2.4904375
8	0.24685352	-3.0428125
9	0.17512305	-3.1599375
7	0.14437891	-2.991375
0	0.38938672	-1.4563125
1	0.11033203	-0.3363125
8	0.24696484	-2.446625
9	0.20760742	-3.0956875
4	0.26880469	-4.7704375
3	0.3285918	-5.3643125
1	0.16300977	-0.52175
7	0.26983984	-5.2569375
4	0.23333008	-3.917375
1	0.16986914	-0.6136875
3	0.30987109	-4.26675
3	0.26213867	-2.9094375
7	0.2595918	-3.181375
3	0.42212695	-5.196375
1	0.19591602	-0.486625
0	0.3668457	-1.7016875
6	0.26159375	-4.0564375
7	0.15342969	-3.0081875
3	0.24000195	-3.0318125
1	0.12719922	-1.6950625
2	0.29062891	-4.898125
0	0.35310156	-2.948625
7	0.15626758	-3.13425
4	0.17957813	-3.8024375
3	0.20745508	-3.2791875
6	0.29214844	-5.2791875
1	0.093728516	-0.86875
2	0.29903516	-4.6679375
8	0.26777344	-3.47225
2	0.23970312	-3.829
1	0.11539648	-0.379
1	0.11825195	-0.527125
5	0.41373437	-5.745875
5	0.39512695	-4.9090625
4	0.27879492	-3.8149375
4	0.30686914	-4.639625
0	0.39997852	-2.023
5	0.41708984	-7.1114375
0	0.41947266	-3.2993125
0	0.43007617	-2.785
0	0.44330078	-2.477875
5	0.35916016	-4.7018125
5	0.32087109	-5.274625
4	0.19374805	-3.6446875
6	0.2569082	-4.4128125
0	0.41676953	-3.57375
0	0.35033594	-2.7564375
4	0.29771875	-4.9973125
1	0.18249219	-0.9104375
0	0.3831875	-2.1104375
1	0.17750586	-0.623
0	0.40937109	-2.7834375
4	0.14139258	-2.744625
1	0.12673438	-0.627125
0	0.24726953	-1.332625
1	0.108125	-0.338375
0	0.46533398	-3.3760625
4	0.22242773	-3.79525
1	0.15634961	-0.458625
0	0.32204492	-2.8611875
1	0.15819336	-0.981875
1	0.19116602	-1.706625
4	0.2079375	-2.7189375
1	0.1468125	-0.956875
0	0.38089844	-3.7419375
4	0.1618457	-3.0893125
1	0.20376953	-0.6386875
4	0.37288086	-4.37825
0	0.42836523	-3.6604375
5	0.36837695	-6.2575
0	0.41648047	-2.96775
0	0.42250391	-2.2156875
1	0.13191211	-0.392625
5	0.36276172	-4.9273125
0	0.51585742	-6.6545
3	0.38552344	-4.6464375
0	0.33559961	-4.079875
0	0.27632617	-1.724
3	0.2102168	-2.0330625
7	0.20958594	-4.371625
2	0.28197461	-5.886
0	0.23089453	-1.5915
0	0.32889453	-3.90775
3	0.43723828	-7.1905
7	0.27804883	-4.917125
0	0.5284082	-3.2651875
0	0.42361328	-2.841875
8	0.25980469	-4.1055
2	0.37932617	-3.9695
0	0.52434375	-2.0265
0	0.4947168	-2.6748125
1	0.15412891	-0.297
8	0.17983789	-2.21075
7	0.13896484	-2.837125
1	0.10912695	-1.035375
1	0.10581641	-0.5499375
2	0.21333594	-3.8818125
5	0.40685938	-5.1049375
8	0.44936328	-4.8013125
1	0.21485938	-0.885625
0	0.49741406	-2.678875
3	0.39195898	-3.22275
5	0.28948047	-5.2085
8	0.41378516	-2.7640625
7	0.16957227	-3.7373125
0	0.36358984	-4.906375
1	0.1252207	-0.51525
5	0.35732227	-6.6468125
6	0.35055469	-5.5453125
5	0.3703457	-6.1079375
3	0.25410547	-5.11025
1	0.18694922	-1.42925
5	0.25339062	-4.637125
3	0.27607813	-4.5745625
6	0.16456836	-2.996875
7	0.16194922	-3.18525
3	0.33188672	-4.5985
2	0.17953711	-3.50825
7	0.22953516	-4.7948125
7	0.24111133	-4.3975625
9	0.20012695	-3.5238125
6	0.27766992	-4.905625
8	0.3052793	-3.3136875
7	0.21967187	-4.086125
0	0.44803711	-4.523
1	0.20436328	-0.445625
6	0.13338672	-2.776875
8	0.20828906	-3.446375
1	0.105125	-0.7613125
7	0.13609375	-2.8210625
2	0.16666602	-3.181875
0	0.43280273	-3.691
0	0.33156445	-3.9391875
5	0.19591602	-3.3183125
6	0.19645117	-3.3471875
8	0.16669336	-3.11175
0	0.25251367	-3.199625
0	0.20988281	-2.778625
9	0.1367168	-2.7264375
6	0.20576172	-4.013875
9	0.12784375	-2.3675
1	0.13683008	-0.8329375
6	0.19426953	-3.063375
6	0.1242207	-2.5944375
6	0.23111133	-4.5469375
2	0.25860352	-4.259625
0	0.40037109	-2.33225
1	0.12449023	-0.4356875
6	0.23511719	-4.8870625
6	0.22686523	-4.147
6	0.22783594	-4.2703125
1	0.10494922	-0.7160625
1	0.10514258	-0.224
9	0.20150977	-3.11175
6	0.2359375	-4.10925
8	0.24243945	-2.4279375
6	0.23233203	-4.4281875
3	0.26721875	-3.688
8	0.55966797	-2.449125
1	0.35157227	-1.6589375
7	0.29561328	-3.4695625
6	0.18862109	-3.5570625
4	0.15774414	-2.6858125
1	0.14219141	-0.4508125
1	0.1447207	-0.6491875
3	0.29993359	-4.6115625
6	0.2521875	-3.2321875
3	0.27491016	-3.939
1	0.17333594	-1.2938125
6	0.2864082	-5.2571875
4	0.23880664	-3.9678125
0	0.17054102	-1.676875
6	0.28647266	-5.2295
1	0.12987891	-0.588625
0	0.32132422	-3.2509375
8	0.27969727	-5.0708125
8	0.34248828	-3.007375
2	0.40974609	-6.5911875
4	0.19191992	-3.187125
0	0.42325586	-2.9004375
1	0.12447852	-0.4695
8	0.26470703	-3.743375
2	0.23354297	-3.1538125
0	0.24242187	-2.8604375
0	0.21165039	-2.319875
9	0.15863672	-3.6760625
8	0.2560957	-3.5296875
2	0.2085332	-3.418375
4	0.17105469	-2.7609375
3	0.23383984	-4.118375
5	0.32278711	-6.0531875
8	0.21010352	-2.54275
2	0.33665234	-5.5881875
5	0.26810547	-6.101125
0	0.40747852	-2.684
1	0.16695313	-0.54225
8	0.33385547	-3.1575
2	0.35732422	-5.45525
8	0.22311914	-3.4271875
2	0.29158789	-5.2996875
4	0.17101563	-2.8414375
0	0.39734961	-4.196375
1	0.10458203	-0.34025
8	0.40074023	-6.8451875
2	0.36516211	-4.9870625
6	0.36582813	-4.68175
0	0.41735742	-1.526375
4	0.27525195	-4.4076875
8	0.16269141	-2.1070625
6	0.20115625	-3.74225
4	0.12617969	-2.7285
9	0.13687305	-2.3974375
8	0.33954297	-2.632375
2	0.35107031	-5.908875
5	0.36524414	-5.6711875
2	0.41186133	-5.304625
0	0.43618359	-2.817625
8	0.25723242	-3.903625
2	0.21062695	-4.137
5	0.21464844	-5.0144375
8	0.41551562	-4.2259375
2	0.24916992	-4.545
0	0.34886523	-2.161625
7	0.21693359	-4.2391875
1	0.13350781	-0.791375
8	0.2454043	-2.608125
3	0.34483398	-3.801125
0	0.32977539	-2.2985625
0	0.31139258	-3.1750625
1	0.13016992	-0.2438125
8	0.16996094	-2.7726875
4	0.21073242	-3.7155625
1	0.12068359	-0.45025
4	0.10108594	-1.3268125
3	0.30825977	-4.8471875
9	0.28324609	-4.5954375
7	0.30233398	-5.5493125
0	0.39460156	-2.5830625
2	0.12539453	-2.4486875
3	0.27938086	-4.3648125
9	0.22116602	-4.0903125
0	0.31369727	-2.0728125
4	0.23339258	-3.9850625
2	0.29625195	-4.1665
3	0.21091211	-2.560125
9	0.15271875	-3.000875
3	0.30128711	-4.9530625
1	0.11573047	-0.8244375
1	0.10584961	-0.2670625
7	0.20223633	-4.10725
1	0.13685547	-1.0016875
4	0.19941016	-3.5315
5	0.28458594	-6.0638125
9	0.34190039	-5.7218125
0	0.34693359	-2.9148125
2	0.30539844	-5.5684375
0	0.34125391	-1.1159375
7	0.20036719	-4.3238125
0	0.32591797	-3.0913125
8	0.27501172	-4.4645625
0	0.23927539	-3.3649375
7	0.138125	-3.5304375
7	0.16253516	-3.7593125
0	0.2566543	-2.5156875
0	0.28278906	-2.4069375
5	0.25924219	-5.2435
2	0.32077539	-4.60375
0	0.42980078	-3.1031875
2	0.39958398	-4.91325
3	0.33241016	-4.583
9	0.20105469	-3.171
0	0.27977539	-2.3631875
5	0.26591016	-3.618625
0	0.34071484	-2.841
1	0.17308008	-1.1093125
2	0.34628711	-5.7885625
0	0.35675586	-2.232875
0	0.37282227	-1.704
0	0.33852734	-1.579375
9	0.32321094	-4.373875
0	0.35805469	-1.609
2	0.39264844	-5.5818125
9	0.31683008	-4.07375
9	0.28653711	-3.8649375
2	0.26417188	-4.3373125
5	0.23612109	-4.8973125
5	0.24375781	-4.0209375
4	0.16303711	-3.53225
8	0.33283984	-3.3153125
0	0.49850195	-4.2493125
0	0.43819336	-6.483
9	0.25453125	-3.755625
0	0.43186914	-3.553875
2	0.45968945	-5.043375
7	0.28900781	-4.7948125
5	0.32016211	-4.0165625
8	0.30686133	-6.5006875
8	0.26757422	-3.5734375
2	0.29028516	-4.75325
2	0.25547266	-4.4555
0	0.39511719	-3.599125
8	0.27630664	-2.03475
7	0.21085156	-3.8074375
1	0.1390332	-0.3398125
2	0.27573828	-4.6065625
4	0.19958594	-3.75225
7	0.16768555	-3.1911875
2	0.44541211	-6.16325
0	0.45349219	-1.922625
2	0.39750586	-5.7055625
3	0.40304883	-4.162625
7	0.18057031	-4.090625
2	0.29246875	-5.152625
4	0.29069922	-5.8220625
0	0.56148633	-3.396
1	0.14047461	-0.329875
7	0.17387305	-3.2475
2	0.28086523	-5.5986875
8	0.30235937	-5.8390625
3	0.394125	-5.0828125
0	0.34235156	-2.1496875
8	0.24019922	-3.4763125
4	0.17688867	-3.8666875
1	0.1491582	-0.2735625
2	0.35510156	-5.9024375
1	0.11901953	-0.52775
8	0.4194082	-4.9998125
3	0.36439648	-3.8094375
4	0.22665625	-3.7025625
4	0.21434766	-3.661375
0	0.49329102	-2.5065625
5	0.35369141	-4.686375
8	0.28808594	-2.365375
1	0.15455078	-0.7871875
0	0.35101172	-3.5235
9	0.29617187	-4.460625
5	0.27696484	-4.2766875
8	0.3371582	-3.8149375
5	0.27724023	-3.912125
4	0.16145117	-2.4376875
8	0.29001562	-3.314
8	0.29567383	-3.2821875
5	0.2792832	-4.56025
0	0.37252148	-3.554625
1	0.13374023	-0.63775
6	0.34041602	-5.3165625
4	0.33588672	-4.1898125
1	0.2023457	-0.782375
4	0.27160938	-4.8741875
1	0.16867578	-0.6668125
6	0.17203125	-3.1764375
3	0.25394531	-3.7655
1	0.13520312	-0.518125
6	0.25717578	-3.669125
4	0.1927832	-4.0649375
5	0.2860332	-5.7048125
7	0.20933984	-4.3206875
1	0.14095898	-0.400125
9	0.18317383	-2.6414375
7	0.19910742	-3.6005
5	0.48453711	-3.700375
7	0.27653906	-1.923375
3	0.46163086	-3.4993125
2	0.5193418	-3.74275
5	0.31548633	-4.1495
7	0.35023242	-5.6015
1	0.15826172	-0.267
1	0.1653418	-0.5401875
7	0.28097656	-4.3633125
6	0.26255664	-4.367875
0	0.39533203	-2.349875
0	0.41361328	-2.1330625
4	0.22728516	-4.5941875
7	0.13396289	-2.110125
4	0.11111719	-2.2655
7	0.15910547	-4.0384375
2	0.2403418	-4.811
2	0.22824414	-4.942875
1	0.10489844	-0.33525
0	0.21700781	-2.3581875
5	0.26807227	-5.3609375
5	0.22942383	-3.4251875
4	0.25961523	-4.507
6	0.30680469	-5.958625
0	0.34277734	-2.4906875
1	0.10010156	-0.3700625
4	0.13402734	-3.0056875
0	0.1554707	-1.6245625
9	0.15110547	-2.586875
7	0.13801953	-3.2393125
5	0.20572656	-4.2385
4	0.14599023	-2.587
0	0.34450977	-3.534625
5	0.24443555	-3.5398125
4	0.2994082	-5.6973125
0	0.45466992	-2.942125
3	0.3889668	-4.9733125
2	0.23441406	-3.7499375
9	0.24310742	-3.7805625
0	0.30773633	-3.180875
6	0.20039648	-3.85675
3	0.23616016	-5.0321875
7	0.23673437	-4.8410625
9	0.25774805	-4.7595
9	0.26068359	-4.4959375
6	0.27812891	-5.2914375
6	0.24467969	-4.843
1	0.14058203	-0.764375
1	0.098832031	-0.55675
0	0.50227539	-3.744
6	0.37833008	-5.1865
1	0.26740625	-0.86625
0	0.51713281	-3.2915625
3	0.32063867	-4.3848125
0	0.27089063	-2.5478125
6	0.25216211	-4.5590625
1	0.12051562	-0.2690625
8	0.2689082	-3.412375
3	0.27465625	-4.9960625
0	0.35908984	-2.934875
6	0.3233418	-5.5028125
1	0.15219141	-0.6
0	0.40333008	-3.0384375
4	0.20808789	-4.50125
0	0.36656836	-4.133375
6	0.40981836	-7.1111875
1	0.22366797	-1.3763125
4	0.35899219	-4.406625
3	0.35661523	-5.604375
0	0.48641992	-1.735875
6	0.30793164	-4.2683125
1	0.18711914	-2.3135
5	0.29265039	-4.442625
8	0.24613477	-3.1555
2	0.31110156	-5.0136875
0	0.39318359	-3.0641875
1	0.16342383	-1.017125
5	0.25596094	-4.934375
9	0.24218164	-3.77425
2	0.37423047	-5.276625
7	0.20195117	-3.5916875
0	0.32316602	-2.5864375
5	0.27296094	-5.079125
9	0.16157031	-3.1691875
4	0.15616992	-2.4105
0	0.2394668	-3.7249375
4	0.083884766	-1.3044375
8	0.14553125	-1.92825
3	0.19087891	-2.5153125
4	0.14630273	-2.197625
0	0.24126758	-2.4735
2	0.18012109	-3.3941875
8	0.25189063	-3.2545
3	0.35942578	-2.83575
3	0.30999805	-3.1918125
4	0.23984961	-2.801125
0	0.32408008	-3.10675
5	0.19947461	-4.2119375
0	0.41975977	-3.188
3	0.27514453	-3.4434375
3	0.30804102	-2.93125
6	0.20666992	-3.698125
5	0.36796094	-5.66
0	0.36944336	-1.555
3	0.365375	-2.8435
5	0.35529297	-4.68275
0	0.27822461	-1.836375
5	0.23288086	-4.4238125
0	0.41796875	-3.0170625
3	0.33832227	-4.7073125
0	0.434375	-2.9555625
9	0.26123828	-4.1660625
3	0.37133594	-5.0890625
3	0.4300293	-5.5360625
3	0.38016016	-4.81675
0	0.31038086	-3.6683125
3	0.54072852	-4.29325
3	0.40919141	-6.5406875
3	0.44399023	-4.749625
3	0.48939844	-4.644625
1	0.19510352	-1.2179375
1	0.1688457	-0.58225
3	0.29617773	-2.55825
3	0.25279492	-3.1105
3	0.39370508	-2.9211875
0	0.59758984	-2.2580625
1	0.2762207	-0.91625
